date,state,mean,lower_80,upper_80
2020-05-06,Kentucky,0.96,0.88,1.04
2020-05-07,Kentucky,0.96,0.89,1.04
2020-05-08,Kentucky,0.97,0.89,1.04
2020-05-09,Kentucky,0.98,0.9,1.05
2020-05-10,Kentucky,0.98,0.89,1.04
2020-05-11,Kentucky,0.98,0.91,1.06
2020-05-12,Kentucky,0.99,0.92,1.07
2020-05-13,Kentucky,0.99,0.9,1.07
2020-05-14,Kentucky,1.0,0.92,1.08
2020-05-15,Kentucky,1.0,0.92,1.09
2020-05-16,Kentucky,1.01,0.92,1.09
2020-05-17,Kentucky,1.01,0.92,1.1
2020-05-18,Kentucky,1.01,0.92,1.1
2020-05-19,Kentucky,1.01,0.92,1.1
2020-05-20,Kentucky,1.01,0.92,1.1
2020-05-21,Kentucky,1.01,0.92,1.1
2020-05-22,Kentucky,1.01,0.92,1.09
2020-05-23,Kentucky,1.01,0.91,1.08
2020-05-24,Kentucky,1.01,0.92,1.09
2020-05-25,Kentucky,1.01,0.93,1.09
2020-05-26,Kentucky,1.01,0.93,1.1
2020-05-27,Kentucky,1.01,0.92,1.09
2020-05-28,Kentucky,1.01,0.93,1.09
2020-05-29,Kentucky,1.01,0.92,1.08
2020-05-30,Kentucky,1.02,0.93,1.09
2020-05-31,Kentucky,1.02,0.94,1.11
2020-06-01,Kentucky,1.02,0.94,1.1
2020-06-02,Kentucky,1.03,0.94,1.11
2020-06-03,Kentucky,1.03,0.94,1.1
2020-06-04,Kentucky,1.04,0.96,1.12
2020-06-05,Kentucky,1.04,0.96,1.12
2020-06-06,Kentucky,1.05,0.96,1.12
2020-06-07,Kentucky,1.05,0.97,1.13
2020-06-08,Kentucky,1.06,0.98,1.16
2020-06-09,Kentucky,1.07,0.98,1.17
2020-06-10,Kentucky,1.07,0.99,1.18
2020-06-11,Kentucky,1.08,0.97,1.17
2020-06-12,Kentucky,1.09,0.97,1.17
2020-06-13,Kentucky,1.09,0.99,1.19
2020-06-14,Kentucky,1.1,0.99,1.19
2020-06-15,Kentucky,1.11,1.01,1.21
2020-06-16,Kentucky,1.12,1.01,1.22
2020-06-17,Kentucky,1.13,1.0,1.23
2020-06-18,Kentucky,1.14,1.01,1.25
2020-06-19,Kentucky,1.14,0.98,1.24
2020-06-20,Kentucky,1.15,1.01,1.27
2020-06-21,Kentucky,1.15,1.0,1.27
2020-06-22,Kentucky,1.16,0.99,1.27
2020-06-23,Kentucky,1.16,1.0,1.3
2020-06-24,Kentucky,1.16,0.98,1.29
2020-06-25,Kentucky,1.16,1.0,1.32
2020-06-26,Kentucky,1.17,0.96,1.3
2020-06-27,Kentucky,1.17,0.98,1.33
2020-06-28,Kentucky,1.17,0.99,1.34
2020-06-29,Kentucky,1.17,0.98,1.35
2020-06-30,Kentucky,1.17,0.93,1.32
2020-07-01,Kentucky,1.17,0.97,1.37
2020-07-02,Kentucky,1.17,0.93,1.35
2020-07-03,Kentucky,1.17,0.94,1.37
2020-07-04,Kentucky,1.17,0.94,1.37
2020-07-05,Kentucky,1.17,0.96,1.41
2020-07-06,Kentucky,1.17,0.9,1.36
2020-07-07,Kentucky,1.17,0.92,1.38
2020-07-08,Kentucky,1.17,0.93,1.4
2020-07-09,Kentucky,1.17,0.91,1.39
2020-07-10,Kentucky,1.17,0.87,1.36
2020-03-08,West Virginia,1.53,1.31,1.73
2020-03-09,West Virginia,1.52,1.33,1.74
2020-03-10,West Virginia,1.51,1.32,1.7
2020-03-11,West Virginia,1.5,1.3,1.68
2020-03-12,West Virginia,1.49,1.28,1.64
2020-03-13,West Virginia,1.47,1.28,1.61
2020-03-14,West Virginia,1.45,1.28,1.61
2020-03-15,West Virginia,1.42,1.27,1.57
2020-03-16,West Virginia,1.4,1.25,1.53
2020-03-17,West Virginia,1.37,1.22,1.48
2020-03-18,West Virginia,1.34,1.19,1.45
2020-03-19,West Virginia,1.3,1.19,1.42
2020-03-20,West Virginia,1.27,1.15,1.37
2020-03-21,West Virginia,1.23,1.12,1.33
2020-03-22,West Virginia,1.2,1.09,1.3
2020-03-23,West Virginia,1.17,1.07,1.26
2020-03-24,West Virginia,1.13,1.04,1.22
2020-03-25,West Virginia,1.1,1.01,1.18
2020-03-26,West Virginia,1.07,0.98,1.15
2020-03-27,West Virginia,1.04,0.95,1.12
2020-03-28,West Virginia,1.01,0.92,1.09
2020-03-29,West Virginia,0.98,0.9,1.05
2020-03-30,West Virginia,0.95,0.87,1.02
2020-03-31,West Virginia,0.92,0.84,1.0
2020-04-01,West Virginia,0.9,0.82,0.97
2020-04-02,West Virginia,0.88,0.81,0.96
2020-04-03,West Virginia,0.86,0.79,0.93
2020-04-04,West Virginia,0.84,0.77,0.91
2020-04-05,West Virginia,0.82,0.75,0.89
2020-04-06,West Virginia,0.81,0.73,0.87
2020-04-07,West Virginia,0.8,0.72,0.86
2020-04-08,West Virginia,0.79,0.73,0.86
2020-04-09,West Virginia,0.79,0.72,0.85
2020-04-10,West Virginia,0.78,0.71,0.84
2020-04-11,West Virginia,0.78,0.71,0.84
2020-04-12,West Virginia,0.78,0.72,0.84
2020-04-13,West Virginia,0.79,0.71,0.84
2020-04-14,West Virginia,0.79,0.72,0.85
2020-04-15,West Virginia,0.8,0.73,0.86
2020-04-16,West Virginia,0.81,0.73,0.86
2020-04-17,West Virginia,0.81,0.74,0.88
2020-04-18,West Virginia,0.82,0.76,0.9
2020-04-19,West Virginia,0.83,0.76,0.91
2020-04-20,West Virginia,0.85,0.78,0.93
2020-04-21,West Virginia,0.86,0.79,0.93
2020-04-22,West Virginia,0.87,0.79,0.93
2020-04-23,West Virginia,0.88,0.81,0.96
2020-04-24,West Virginia,0.89,0.81,0.96
2020-04-25,West Virginia,0.9,0.83,0.98
2020-04-26,West Virginia,0.91,0.83,0.98
2020-04-27,West Virginia,0.93,0.84,1.0
2020-04-28,West Virginia,0.94,0.85,1.01
2020-04-29,West Virginia,0.95,0.87,1.03
2020-04-30,West Virginia,0.96,0.88,1.04
2020-05-01,West Virginia,0.97,0.89,1.05
2020-05-02,West Virginia,0.97,0.89,1.05
2020-05-03,West Virginia,0.98,0.91,1.06
2020-05-04,West Virginia,0.99,0.91,1.07
2020-05-05,West Virginia,0.99,0.9,1.06
2020-05-06,West Virginia,0.99,0.91,1.07
2020-05-07,West Virginia,0.99,0.91,1.08
2020-05-08,West Virginia,0.99,0.91,1.07
2020-05-09,West Virginia,0.99,0.89,1.06
2020-05-10,West Virginia,0.99,0.9,1.06
2020-05-11,West Virginia,0.98,0.9,1.06
2020-05-12,West Virginia,0.98,0.9,1.05
2020-05-13,West Virginia,0.97,0.88,1.04
2020-05-14,West Virginia,0.96,0.88,1.04
2020-05-15,West Virginia,0.96,0.87,1.03
2020-05-16,West Virginia,0.96,0.88,1.03
2020-05-17,West Virginia,0.95,0.87,1.03
2020-05-18,West Virginia,0.95,0.86,1.02
2020-05-19,West Virginia,0.95,0.85,1.01
2020-05-20,West Virginia,0.95,0.87,1.02
2020-05-21,West Virginia,0.95,0.87,1.01
2020-05-22,West Virginia,0.95,0.88,1.03
2020-05-23,West Virginia,0.96,0.88,1.03
2020-05-24,West Virginia,0.97,0.88,1.04
2020-05-25,West Virginia,0.98,0.9,1.06
2020-05-26,West Virginia,0.99,0.9,1.06
2020-05-27,West Virginia,1.0,0.92,1.09
2020-05-28,West Virginia,1.02,0.93,1.09
2020-05-29,West Virginia,1.03,0.93,1.11
2020-05-30,West Virginia,1.05,0.97,1.15
2020-05-31,West Virginia,1.07,0.98,1.15
2020-06-01,West Virginia,1.08,1.0,1.17
2020-06-02,West Virginia,1.1,1.01,1.19
2020-06-03,West Virginia,1.12,1.02,1.21
2020-06-04,West Virginia,1.14,1.04,1.21
2020-06-05,West Virginia,1.16,1.06,1.24
2020-06-06,West Virginia,1.18,1.09,1.28
2020-06-07,West Virginia,1.19,1.09,1.28
2020-06-08,West Virginia,1.21,1.11,1.3
2020-06-09,West Virginia,1.23,1.13,1.32
2020-06-10,West Virginia,1.24,1.13,1.32
2020-06-11,West Virginia,1.25,1.15,1.35
2020-06-12,West Virginia,1.26,1.16,1.36
2020-06-13,West Virginia,1.27,1.17,1.37
2020-06-14,West Virginia,1.28,1.17,1.39
2020-06-15,West Virginia,1.29,1.19,1.42
2020-06-16,West Virginia,1.3,1.19,1.41
2020-06-17,West Virginia,1.31,1.19,1.42
2020-06-18,West Virginia,1.32,1.18,1.42
2020-06-19,West Virginia,1.32,1.19,1.45
2020-06-20,West Virginia,1.33,1.2,1.47
2020-06-21,West Virginia,1.33,1.2,1.47
2020-06-22,West Virginia,1.34,1.18,1.46
2020-06-23,West Virginia,1.34,1.19,1.49
2020-06-24,West Virginia,1.34,1.17,1.49
2020-06-25,West Virginia,1.34,1.16,1.51
2020-06-26,West Virginia,1.35,1.16,1.52
2020-06-27,West Virginia,1.35,1.15,1.52
2020-06-28,West Virginia,1.35,1.17,1.55
2020-06-29,West Virginia,1.35,1.15,1.55
2020-06-30,West Virginia,1.35,1.13,1.56
2020-07-01,West Virginia,1.35,1.13,1.57
2020-07-02,West Virginia,1.35,1.11,1.55
2020-07-03,West Virginia,1.35,1.15,1.63
2020-07-04,West Virginia,1.35,1.11,1.59
2020-07-05,West Virginia,1.35,1.1,1.59
2020-07-06,West Virginia,1.35,1.06,1.56
2020-07-07,West Virginia,1.35,1.1,1.63
2020-07-08,West Virginia,1.35,1.05,1.58
2020-07-09,West Virginia,1.35,1.07,1.62
2020-07-10,West Virginia,1.35,1.05,1.6
2020-02-28,Ohio,2.64,2.28,3.03
2020-02-29,Ohio,2.63,2.25,2.97
2020-03-01,Ohio,2.63,2.31,3.0
2020-03-02,Ohio,2.63,2.28,2.95
2020-03-03,Ohio,2.61,2.27,2.92
2020-03-04,Ohio,2.59,2.24,2.84
2020-03-05,Ohio,2.56,2.24,2.82
2020-03-06,Ohio,2.52,2.26,2.79
2020-03-07,Ohio,2.48,2.23,2.74
2020-03-08,Ohio,2.43,2.21,2.67
2020-03-09,Ohio,2.38,2.14,2.57
2020-03-10,Ohio,2.32,2.11,2.51
2020-03-11,Ohio,2.25,2.05,2.44
2020-03-12,Ohio,2.18,2.0,2.36
2020-03-13,Ohio,2.11,1.95,2.29
2020-03-14,Ohio,2.04,1.88,2.21
2020-03-15,Ohio,1.96,1.8,2.11
2020-03-16,Ohio,1.89,1.73,2.03
2020-03-17,Ohio,1.82,1.67,1.95
2020-03-18,Ohio,1.75,1.63,1.88
2020-03-19,Ohio,1.69,1.54,1.79
2020-03-20,Ohio,1.62,1.51,1.74
2020-03-21,Ohio,1.56,1.45,1.68
2020-03-22,Ohio,1.5,1.39,1.6
2020-03-23,Ohio,1.45,1.36,1.55
2020-03-24,Ohio,1.4,1.31,1.5
2020-03-25,Ohio,1.36,1.28,1.47
2020-03-26,Ohio,1.32,1.21,1.4
2020-03-27,Ohio,1.28,1.19,1.37
2020-03-28,Ohio,1.24,1.15,1.33
2020-03-29,Ohio,1.21,1.13,1.31
2020-03-30,Ohio,1.18,1.09,1.27
2020-03-31,Ohio,1.15,1.05,1.24
2020-04-01,Ohio,1.13,1.02,1.2
2020-04-02,Ohio,1.1,1.01,1.18
2020-04-03,Ohio,1.07,0.98,1.15
2020-04-04,Ohio,1.05,0.96,1.13
2020-04-05,Ohio,1.02,0.94,1.1
2020-04-06,Ohio,1.0,0.93,1.08
2020-04-07,Ohio,0.98,0.91,1.05
2020-04-08,Ohio,0.96,0.89,1.03
2020-04-09,Ohio,0.94,0.88,1.01
2020-04-10,Ohio,0.93,0.87,1.0
2020-04-11,Ohio,0.91,0.85,0.98
2020-04-12,Ohio,0.9,0.83,0.96
2020-04-13,Ohio,0.89,0.82,0.96
2020-04-14,Ohio,0.88,0.82,0.95
2020-04-15,Ohio,0.87,0.8,0.94
2020-04-16,Ohio,0.87,0.79,0.93
2020-04-17,Ohio,0.86,0.8,0.93
2020-04-18,Ohio,0.85,0.78,0.92
2020-04-19,Ohio,0.85,0.78,0.91
2020-04-20,Ohio,0.85,0.78,0.92
2020-04-21,Ohio,0.84,0.78,0.91
2020-04-22,Ohio,0.84,0.77,0.91
2020-04-23,Ohio,0.84,0.76,0.9
2020-04-24,Ohio,0.84,0.78,0.91
2020-04-25,Ohio,0.84,0.78,0.91
2020-04-26,Ohio,0.84,0.78,0.91
2020-04-27,Ohio,0.84,0.78,0.91
2020-04-28,Ohio,0.84,0.77,0.9
2020-04-29,Ohio,0.84,0.78,0.91
2020-04-30,Ohio,0.85,0.78,0.91
2020-05-01,Ohio,0.85,0.77,0.91
2020-05-02,Ohio,0.85,0.78,0.91
2020-05-03,Ohio,0.85,0.77,0.91
2020-05-04,Ohio,0.85,0.78,0.91
2020-05-05,Ohio,0.85,0.78,0.92
2020-05-06,Ohio,0.85,0.78,0.92
2020-05-07,Ohio,0.85,0.79,0.92
2020-05-08,Ohio,0.86,0.79,0.92
2020-05-09,Ohio,0.86,0.79,0.92
2020-05-10,Ohio,0.86,0.8,0.93
2020-05-11,Ohio,0.86,0.78,0.92
2020-05-12,Ohio,0.86,0.78,0.91
2020-05-13,Ohio,0.86,0.79,0.92
2020-05-14,Ohio,0.86,0.8,0.94
2020-05-15,Ohio,0.87,0.8,0.94
2020-05-16,Ohio,0.87,0.79,0.93
2020-05-17,Ohio,0.88,0.81,0.96
2020-05-18,Ohio,0.88,0.8,0.95
2020-05-19,Ohio,0.89,0.82,0.96
2020-05-20,Ohio,0.9,0.83,0.97
2020-05-21,Ohio,0.9,0.83,0.97
2020-05-22,Ohio,0.91,0.84,0.98
2020-05-23,Ohio,0.92,0.85,0.99
2020-05-24,Ohio,0.93,0.84,0.99
2020-05-25,Ohio,0.94,0.86,1.01
2020-05-26,Ohio,0.95,0.86,1.02
2020-05-27,Ohio,0.97,0.89,1.04
2020-05-28,Ohio,0.98,0.9,1.06
2020-05-29,Ohio,0.99,0.92,1.09
2020-05-30,Ohio,1.0,0.92,1.08
2020-05-31,Ohio,1.01,0.93,1.09
2020-06-01,Ohio,1.02,0.95,1.12
2020-06-02,Ohio,1.03,0.94,1.11
2020-06-03,Ohio,1.04,0.96,1.13
2020-06-04,Ohio,1.05,0.96,1.13
2020-06-05,Ohio,1.06,0.98,1.15
2020-06-06,Ohio,1.07,0.98,1.15
2020-06-07,Ohio,1.08,0.98,1.15
2020-06-08,Ohio,1.09,0.99,1.17
2020-06-09,Ohio,1.09,0.99,1.18
2020-06-10,Ohio,1.09,0.99,1.17
2020-06-11,Ohio,1.1,0.98,1.17
2020-06-12,Ohio,1.1,1.0,1.19
2020-06-13,Ohio,1.1,1.0,1.19
2020-06-14,Ohio,1.1,1.0,1.19
2020-06-15,Ohio,1.1,1.0,1.2
2020-06-16,Ohio,1.1,1.0,1.22
2020-06-17,Ohio,1.1,1.0,1.21
2020-06-18,Ohio,1.1,0.98,1.19
2020-06-19,Ohio,1.1,0.98,1.2
2020-06-20,Ohio,1.1,0.97,1.2
2020-06-21,Ohio,1.1,0.97,1.21
2020-06-22,Ohio,1.1,0.96,1.22
2020-06-23,Ohio,1.09,0.96,1.23
2020-06-24,Ohio,1.1,0.95,1.24
2020-06-25,Ohio,1.1,0.92,1.23
2020-06-26,Ohio,1.1,0.93,1.24
2020-06-27,Ohio,1.1,0.91,1.24
2020-06-28,Ohio,1.1,0.91,1.25
2020-06-29,Ohio,1.1,0.92,1.28
2020-06-30,Ohio,1.1,0.88,1.26
2020-07-01,Ohio,1.1,0.88,1.26
2020-07-02,Ohio,1.11,0.9,1.31
2020-07-03,Ohio,1.11,0.88,1.29
2020-07-04,Ohio,1.11,0.86,1.28
2020-07-05,Ohio,1.11,0.85,1.28
2020-07-06,Ohio,1.11,0.87,1.3
2020-07-07,Ohio,1.11,0.85,1.3
2020-07-08,Ohio,1.11,0.85,1.3
2020-07-09,Ohio,1.11,0.83,1.31
2020-07-10,Ohio,1.11,0.85,1.34
2020-02-27,Indiana,2.99,2.5,3.38
2020-02-28,Indiana,2.99,2.54,3.37
2020-02-29,Indiana,2.98,2.51,3.29
2020-03-01,Indiana,2.98,2.59,3.33
2020-03-02,Indiana,2.97,2.56,3.29
2020-03-03,Indiana,2.96,2.62,3.31
2020-03-04,Indiana,2.95,2.59,3.24
2020-03-05,Indiana,2.93,2.58,3.19
2020-03-06,Indiana,2.91,2.58,3.14
2020-03-07,Indiana,2.88,2.56,3.13
2020-03-08,Indiana,2.83,2.55,3.06
2020-03-09,Indiana,2.76,2.55,3.02
2020-03-10,Indiana,2.68,2.47,2.9
2020-03-11,Indiana,2.59,2.35,2.76
2020-03-12,Indiana,2.48,2.29,2.67
2020-03-13,Indiana,2.36,2.16,2.53
2020-03-14,Indiana,2.23,2.09,2.42
2020-03-15,Indiana,2.1,1.94,2.24
2020-03-16,Indiana,1.97,1.83,2.11
2020-03-17,Indiana,1.85,1.72,1.98
2020-03-18,Indiana,1.73,1.61,1.86
2020-03-19,Indiana,1.62,1.5,1.74
2020-03-20,Indiana,1.52,1.4,1.63
2020-03-21,Indiana,1.43,1.31,1.53
2020-03-22,Indiana,1.34,1.25,1.46
2020-03-23,Indiana,1.27,1.17,1.36
2020-03-24,Indiana,1.21,1.1,1.28
2020-03-25,Indiana,1.15,1.06,1.22
2020-03-26,Indiana,1.1,1.02,1.18
2020-03-27,Indiana,1.06,0.98,1.13
2020-03-28,Indiana,1.03,0.95,1.1
2020-03-29,Indiana,1.0,0.93,1.07
2020-03-30,Indiana,0.98,0.9,1.04
2020-03-31,Indiana,0.96,0.88,1.02
2020-04-01,Indiana,0.94,0.88,1.01
2020-04-02,Indiana,0.93,0.87,1.0
2020-04-03,Indiana,0.92,0.85,0.97
2020-04-04,Indiana,0.91,0.83,0.96
2020-04-05,Indiana,0.9,0.83,0.96
2020-04-06,Indiana,0.9,0.83,0.97
2020-04-07,Indiana,0.89,0.82,0.96
2020-04-08,Indiana,0.88,0.82,0.95
2020-04-09,Indiana,0.88,0.81,0.94
2020-04-10,Indiana,0.87,0.81,0.94
2020-04-11,Indiana,0.87,0.79,0.92
2020-04-12,Indiana,0.86,0.8,0.92
2020-04-13,Indiana,0.86,0.79,0.92
2020-04-14,Indiana,0.85,0.78,0.91
2020-04-15,Indiana,0.84,0.78,0.9
2020-04-16,Indiana,0.84,0.77,0.9
2020-04-17,Indiana,0.83,0.77,0.89
2020-04-18,Indiana,0.83,0.75,0.88
2020-04-19,Indiana,0.83,0.77,0.89
2020-04-20,Indiana,0.82,0.76,0.88
2020-04-21,Indiana,0.82,0.76,0.88
2020-04-22,Indiana,0.82,0.76,0.88
2020-04-23,Indiana,0.82,0.76,0.87
2020-04-24,Indiana,0.82,0.76,0.89
2020-04-25,Indiana,0.82,0.76,0.88
2020-04-26,Indiana,0.82,0.76,0.88
2020-04-27,Indiana,0.83,0.77,0.89
2020-04-28,Indiana,0.83,0.77,0.88
2020-04-29,Indiana,0.83,0.76,0.89
2020-04-30,Indiana,0.84,0.78,0.91
2020-05-01,Indiana,0.84,0.78,0.9
2020-05-02,Indiana,0.84,0.78,0.9
2020-05-03,Indiana,0.85,0.79,0.92
2020-05-04,Indiana,0.85,0.79,0.92
2020-05-05,Indiana,0.86,0.79,0.92
2020-05-06,Indiana,0.86,0.79,0.92
2020-05-07,Indiana,0.86,0.8,0.93
2020-05-08,Indiana,0.87,0.8,0.93
2020-05-09,Indiana,0.87,0.8,0.94
2020-05-10,Indiana,0.87,0.81,0.94
2020-05-11,Indiana,0.88,0.81,0.94
2020-05-12,Indiana,0.88,0.81,0.93
2020-05-13,Indiana,0.88,0.8,0.94
2020-05-14,Indiana,0.88,0.81,0.94
2020-05-15,Indiana,0.88,0.81,0.94
2020-05-16,Indiana,0.88,0.81,0.95
2020-05-17,Indiana,0.88,0.81,0.95
2020-05-18,Indiana,0.88,0.81,0.95
2020-05-19,Indiana,0.88,0.81,0.95
2020-05-20,Indiana,0.88,0.8,0.94
2020-05-21,Indiana,0.88,0.81,0.95
2020-05-22,Indiana,0.88,0.8,0.94
2020-05-23,Indiana,0.88,0.82,0.95
2020-05-24,Indiana,0.89,0.81,0.95
2020-05-25,Indiana,0.89,0.82,0.96
2020-05-26,Indiana,0.89,0.82,0.95
2020-05-27,Indiana,0.89,0.82,0.95
2020-05-28,Indiana,0.9,0.83,0.96
2020-05-29,Indiana,0.9,0.83,0.96
2020-05-30,Indiana,0.91,0.83,0.97
2020-05-31,Indiana,0.91,0.84,0.98
2020-06-01,Indiana,0.92,0.85,0.98
2020-06-02,Indiana,0.93,0.85,0.99
2020-06-03,Indiana,0.94,0.87,1.01
2020-06-04,Indiana,0.95,0.87,1.02
2020-06-05,Indiana,0.97,0.89,1.04
2020-06-06,Indiana,0.98,0.9,1.05
2020-06-07,Indiana,1.0,0.92,1.07
2020-06-08,Indiana,1.02,0.94,1.1
2020-06-09,Indiana,1.04,0.95,1.11
2020-06-10,Indiana,1.05,0.97,1.12
2020-06-11,Indiana,1.07,0.99,1.15
2020-06-12,Indiana,1.09,1.01,1.17
2020-06-13,Indiana,1.11,1.02,1.18
2020-06-14,Indiana,1.13,1.05,1.23
2020-06-15,Indiana,1.15,1.05,1.23
2020-06-16,Indiana,1.16,1.07,1.25
2020-06-17,Indiana,1.18,1.07,1.26
2020-06-18,Indiana,1.19,1.07,1.27
2020-06-19,Indiana,1.2,1.1,1.31
2020-06-20,Indiana,1.21,1.1,1.32
2020-06-21,Indiana,1.21,1.09,1.31
2020-06-22,Indiana,1.22,1.12,1.35
2020-06-23,Indiana,1.22,1.1,1.35
2020-06-24,Indiana,1.23,1.08,1.35
2020-06-25,Indiana,1.23,1.1,1.38
2020-06-26,Indiana,1.23,1.08,1.38
2020-06-27,Indiana,1.23,1.07,1.37
2020-06-28,Indiana,1.23,1.06,1.38
2020-06-29,Indiana,1.23,1.04,1.39
2020-06-30,Indiana,1.24,1.05,1.42
2020-07-01,Indiana,1.24,1.05,1.43
2020-07-02,Indiana,1.24,1.03,1.43
2020-07-03,Indiana,1.24,1.01,1.41
2020-07-04,Indiana,1.24,1.02,1.43
2020-07-05,Indiana,1.24,0.98,1.42
2020-07-06,Indiana,1.24,0.99,1.44
2020-07-07,Indiana,1.24,0.98,1.43
2020-07-08,Indiana,1.24,0.98,1.44
2020-07-09,Indiana,1.24,0.98,1.46
2020-07-10,Indiana,1.24,0.99,1.48
2020-02-21,Michigan,2.72,2.28,3.09
2020-02-22,Michigan,2.7,2.31,3.08
2020-02-23,Michigan,2.68,2.31,3.07
2020-02-24,Michigan,2.66,2.31,3.02
2020-02-25,Michigan,2.63,2.3,2.97
2020-02-26,Michigan,2.6,2.23,2.85
2020-02-27,Michigan,2.55,2.25,2.83
2020-02-28,Michigan,2.48,2.17,2.73
2020-02-29,Michigan,2.41,2.16,2.67
2020-03-01,Michigan,2.32,2.05,2.52
2020-03-02,Michigan,2.22,2.01,2.44
2020-03-03,Michigan,2.12,1.92,2.32
2020-03-04,Michigan,2.01,1.82,2.19
2020-03-05,Michigan,1.9,1.74,2.08
2020-03-06,Michigan,1.79,1.65,1.96
2020-03-07,Michigan,1.68,1.56,1.83
2020-03-08,Michigan,1.58,1.46,1.69
2020-03-09,Michigan,1.47,1.36,1.58
2020-03-10,Michigan,1.38,1.28,1.49
2020-03-11,Michigan,1.3,1.21,1.4
2020-03-12,Michigan,1.22,1.14,1.31
2020-03-13,Michigan,1.16,1.06,1.22
2020-03-14,Michigan,1.1,1.02,1.18
2020-03-15,Michigan,1.05,0.96,1.12
2020-03-16,Michigan,1.0,0.92,1.07
2020-03-17,Michigan,0.97,0.89,1.04
2020-03-18,Michigan,0.93,0.86,1.0
2020-03-19,Michigan,0.9,0.84,0.97
2020-03-20,Michigan,0.87,0.8,0.93
2020-03-21,Michigan,0.85,0.79,0.92
2020-03-22,Michigan,0.83,0.77,0.89
2020-03-23,Michigan,0.81,0.75,0.87
2020-03-24,Michigan,0.8,0.74,0.86
2020-03-25,Michigan,0.78,0.72,0.84
2020-03-26,Michigan,0.77,0.72,0.84
2020-03-27,Michigan,0.76,0.71,0.83
2020-03-28,Michigan,0.75,0.7,0.82
2020-03-29,Michigan,0.74,0.68,0.8
2020-03-30,Michigan,0.74,0.67,0.79
2020-03-31,Michigan,0.73,0.67,0.79
2020-04-01,Michigan,0.73,0.67,0.78
2020-04-02,Michigan,0.72,0.66,0.77
2020-04-03,Michigan,0.72,0.65,0.76
2020-04-04,Michigan,0.71,0.66,0.77
2020-04-05,Michigan,0.71,0.66,0.76
2020-04-06,Michigan,0.71,0.65,0.76
2020-04-07,Michigan,0.71,0.65,0.76
2020-04-08,Michigan,0.71,0.66,0.77
2020-04-09,Michigan,0.71,0.66,0.77
2020-04-10,Michigan,0.71,0.65,0.76
2020-04-11,Michigan,0.71,0.65,0.77
2020-04-12,Michigan,0.71,0.66,0.77
2020-04-13,Michigan,0.71,0.66,0.78
2020-04-14,Michigan,0.71,0.65,0.77
2020-04-15,Michigan,0.72,0.66,0.78
2020-04-16,Michigan,0.72,0.67,0.78
2020-04-17,Michigan,0.72,0.67,0.78
2020-04-18,Michigan,0.72,0.65,0.77
2020-04-19,Michigan,0.73,0.67,0.78
2020-04-20,Michigan,0.73,0.67,0.79
2020-04-21,Michigan,0.73,0.67,0.78
2020-04-22,Michigan,0.73,0.67,0.79
2020-04-23,Michigan,0.73,0.68,0.79
2020-04-24,Michigan,0.73,0.68,0.79
2020-04-25,Michigan,0.73,0.67,0.78
2020-04-26,Michigan,0.74,0.68,0.8
2020-04-27,Michigan,0.74,0.68,0.81
2020-04-28,Michigan,0.74,0.67,0.79
2020-04-29,Michigan,0.74,0.67,0.8
2020-04-30,Michigan,0.74,0.67,0.8
2020-05-01,Michigan,0.74,0.68,0.81
2020-05-02,Michigan,0.74,0.68,0.8
2020-05-03,Michigan,0.74,0.68,0.8
2020-05-04,Michigan,0.74,0.68,0.8
2020-05-05,Michigan,0.74,0.68,0.8
2020-05-06,Michigan,0.75,0.68,0.8
2020-05-07,Michigan,0.75,0.69,0.82
2020-05-08,Michigan,0.75,0.69,0.8
2020-05-09,Michigan,0.76,0.7,0.81
2020-05-10,Michigan,0.76,0.69,0.82
2020-05-11,Michigan,0.77,0.7,0.83
2020-05-12,Michigan,0.77,0.71,0.83
2020-05-13,Michigan,0.78,0.72,0.84
2020-05-14,Michigan,0.79,0.72,0.85
2020-05-15,Michigan,0.8,0.74,0.88
2020-05-16,Michigan,0.81,0.75,0.88
2020-05-17,Michigan,0.83,0.76,0.89
2020-05-18,Michigan,0.84,0.76,0.9
2020-05-19,Michigan,0.86,0.79,0.92
2020-05-20,Michigan,0.87,0.81,0.94
2020-05-21,Michigan,0.89,0.82,0.96
2020-05-22,Michigan,0.91,0.84,0.98
2020-05-23,Michigan,0.93,0.86,1.0
2020-05-24,Michigan,0.95,0.88,1.02
2020-05-25,Michigan,0.97,0.89,1.04
2020-05-26,Michigan,0.99,0.91,1.07
2020-05-27,Michigan,1.02,0.94,1.09
2020-05-28,Michigan,1.04,0.96,1.12
2020-05-29,Michigan,1.06,0.97,1.13
2020-05-30,Michigan,1.08,1.0,1.17
2020-05-31,Michigan,1.1,1.01,1.19
2020-06-01,Michigan,1.12,1.02,1.2
2020-06-02,Michigan,1.13,1.04,1.23
2020-06-03,Michigan,1.15,1.04,1.23
2020-06-04,Michigan,1.16,1.08,1.26
2020-06-05,Michigan,1.17,1.08,1.26
2020-06-06,Michigan,1.17,1.08,1.28
2020-06-07,Michigan,1.18,1.08,1.27
2020-06-08,Michigan,1.18,1.09,1.28
2020-06-09,Michigan,1.18,1.08,1.27
2020-06-10,Michigan,1.18,1.09,1.27
2020-06-11,Michigan,1.18,1.08,1.27
2020-06-12,Michigan,1.18,1.08,1.27
2020-06-13,Michigan,1.18,1.09,1.29
